player_id,team_id,jersey_no,player_name,posi_to_play,dir_of_bir,age,playing_club,match_no,team_id,player_id,in_out,time_in_out,play_schedule,play_half
160514,1223,20,Yaroslav Rakitskiy,DF,8/3/1989,26,Shakhtar Donetsk,46,1203,160067,O,83,NT,2
160526,1223,21,Olexandr Zinchenko,MF,12/15/1996,19,Ufa,46,1224,160542,I,78,NT,2
160517,1223,22,Olexandr Karavaev,MF,6/2/1992,24,Zorya,46,1224,160543,O,78,NT,2
160509,1223,23,Mykyta Shevchenko,GK,1/26/1993,23,Zorya,46,1224,160551,I,80,NT,2
160531,1224,1,Wayne Hennessey,GK,1/24/1987,29,Crystal Palace,46,1224,160550,O,80,NT,2
160536,1224,2,Chris Gunter,DF,7/21/1989,26,Reading,46,1224,160534,I,90,NT,2
160538,1224,3,Neil Taylor,DF,2/7/1989,27,Swansea,46,1224,160544,O,90,NT,2
160535,1224,4,Ben Davies,DF,4/24/1993,23,Tottenham,47,1208,160180,I,16,NT,1
160533,1224,5,James Chester,DF,1/23/1989,27,West Brom,47,1208,160175,O,16,NT,1
160539,1224,6,Ashley Williams,DF,8/23/1984,31,Swansea,47,1208,160173,I,72,NT,2
160540,1224,7,Joe Allen,MF,3/14/1990,26,Liverpool,47,1208,160182,O,72,NT,2
160542,1224,8,Andy King,MF,10/29/1988,27,Leicester,47,1211,160253,I,120,ET,2
160550,1224,9,Hal Robson-Kanu,FD,5/21/1989,27,Reading,47,1211,160236,O,120,ET,2
160544,1224,10,Aaron Ramsey,MF,12/26/1990,25,Arsenal,47,1211,160237,I,86,NT,2
160547,1224,11,Gareth Bale,FD,7/16/1989,26,Real Madrid,47,1211,160243,O,86,NT,2
160530,1224,12,Owain Fon Williams,GK,3/17/1987,29,Inverness,47,1211,160251,I,108,NT,2
160552,1224,13,George Williams,FD,9/7/1995,20,Fulham,47,1211,160248,O,108,NT,2
160541,1224,14,David Edwards,MF,2/3/1986,30,Wolves,48,1207,160158,I,60,NT,2
160537,1224,15,Jazz Richards,DF,4/12/1991,25,Fulham,48,1207,160159,O,60,NT,2
160543,1224,16,Joe Ledley,MF,1/23/1987,29,Crystal Palace,48,1207,160146,I,72,NT,2
160549,1224,17,David Cotterill,FD,12/4/1987,28,Birmingham,48,1207,160145,O,72,NT,2
160551,1224,18,Sam Vokes,FD,10/21/1989,26,Burnley,48,1207,160151,I,80,NT,2
160534,1224,19,James Collins,DF,8/23/1983,32,West Ham,48,1207,160154,O,80,NT,2
160546,1224,20,Jonathan Williams,MF,10/9/1993,22,Crystal Palace,48,1210,160214,I,46,NT,2
160532,1224,21,Danny Ward,GK,6/22/1993,22,Liverpool,48,1210,160227,I,46,NT,2
160545,1224,22,David Vaughan,MF,2/18/1983,33,Nottm Forest,48,1210,160220,O,46,NT,2
160548,1224,23,Simon Church,FD,12/10/1988,27,MK Dons,48,1210,160226,O,46,NT,2
,,,,,,,,48,1210,160228,I,83,NT,2
,,,,,,,,48,1210,160230,O,83,NT,2
,,,,,,,,49,1214,160311,I,74,NT,2
,,,,,,,,49,1214,160316,O,74,NT,2
,,,,,,,,49,1214,160314,I,79,NT,2
,,,,,,,,49,1214,160310,O,79,NT,2
,,,,,,,,49,1214,160321,I,86,NT,2
,,,,,,,,49,1214,160320,O,86,NT,2
,,,,,,,,49,1224,160551,I,58,NT,2
,,,,,,,,49,1224,160543,O,58,NT,2
,,,,,,,,49,1224,160548,I,63,NT,2
,,,,,,,,49,1224,160550,O,63,NT,2
,,,,,,,,49,1224,160546,I,66,NT,2
,,,,,,,,49,1224,160534,O,66,NT,2
,,,,,,,,50,1207,160152,I,71,NT,2
,,,,,,,,50,1207,160154,O,71,NT,2
,,,,,,,,50,1207,160158,I,78,NT,2
,,,,,,,,50,1207,160159,O,78,NT,2
,,,,,,,,50,1207,160150,I,2,ST,2
,,,,,,,,50,1207,160160,O,2,ST,2
,,,,,,,,50,1208,160170,I,61,NT,2
,,,,,,,,50,1208,160165,O,61,NT,2
,,,,,,,,50,1208,160174,I,67,NT,2
,,,,,,,,50,1208,160172,O,67,NT,2
,,,,,,,,50,1208,160178,I,79,NT,2
,,,,,,,,50,1208,160180,O,79,NT,2
,,,,,,,,51,1207,160161,I,110,ET,2
,,,,,,,,51,1207,160154,O,110,ET,2
,,,,,,,,51,1207,160151,I,58,NT,2
,,,,,,,,51,1207,160154,O,58,NT,2
,,,,,,,,51,1207,160158,I,78,NT,2
,,,,,,,,51,1207,160159,O,78,NT,2
,,,,,,,,51,1214,160321,I,25,NT,1
,,,,,,,,51,1214,160322,O,25,NT,1
,,,,,,,,51,1214,160314,I,66,NT,2
,,,,,,,,51,1214,160310,O,66,NT,2
,,,,,,,,51,1214,160319,I,79,NT,2
,,,,,,,,51,1214,160316,O,79,NT,2
